date,hours_over_100,avg_penetration,max_penetration,avg_oversupply_pct
2026-01-23,0,51.28,74.23,0.0
2026-01-24,0,56.04,75.54,0.0
2026-01-25,0,51.26,79.8,0.0
2026-01-26,0,51.81,73.58,0.0
2026-01-27,0,56.4,83.6,0.0
2026-01-28,0,50.81,75.1,0.0
2026-01-29,0,57.06,85.39,0.0
2026-01-30,0,54.48,83.5,0.0
2026-01-31,0,60.2,91.62,0.0
2026-02-01,0,60.0,89.09,0.0
2026-02-02,0,60.09,87.16,0.0
2026-02-03,0,59.8,88.68,0.0
2026-02-04,0,58.53,88.9,0.0
2026-02-05,0,50.72,74.79,0.0
2026-02-06,0,52.26,84.18,0.0
2026-02-07,0,66.09,97.98,0.0
2026-02-08,0,64.9,95.53,0.0
2026-02-09,0,57.62,77.79,0.0
2026-02-10,0,45.79,60.76,0.0
2026-02-11,0,51.52,69.44,0.0
2026-02-12,0,63.04,90.63,0.0
2026-02-13,0,61.97,93.29,0.0
2026-02-14,0,61.37,86.98,0.0
2026-02-15,0,61.19,90.42,0.0
2026-02-16,0,46.9,56.14,0.0
2026-02-17,0,60.45,78.55,0.0
2026-02-18,0,62.29,88.07,0.0
2026-02-19,0,58.16,76.37,0.0
2026-02-20,0,58.02,83.35,0.0
2026-02-21,0,61.12,95.62,0.0
2026-02-22,0,60.26,92.92,0.0
2026-02-23,0,60.1,90.61,0.0
2026-02-24,0,63.58,87.31,0.0
2026-02-25,0,67.6,91.13,0.0
2026-02-26,0,69.49,95.34,0.0
2026-02-27,0,63.35,90.82,0.0
2026-02-28,0,69.11,97.41,0.0
2026-03-01,2,72.51,101.39,0.75
2026-03-02,0,75.14,98.93,0.0
2026-03-03,5,72.63,105.47,2.48
2026-03-04,0,70.24,98.95,0.0
2026-03-05,0,72.78,92.22,0.0
2026-03-06,1,73.51,100.89,0.89
2026-03-07,0,68.58,90.12,0.0
2026-03-08,0,67.16,96.91,0.0
2026-03-09,0,68.63,91.09,0.0
2026-03-10,2,76.16,101.68,1.28
2026-03-11,0,69.62,89.32,0.0
2026-03-12,0,68.21,93.58,0.0
2026-03-13,0,65.35,88.82,0.0
2026-03-14,3,77.76,103.59,1.98
2026-03-15,7,79.34,106.48,4.07
2026-03-16,0,65.23,95.2,0.0
2026-03-17,0,62.55,88.85,0.0
2026-03-18,0,56.25,81.69,0.0
2026-03-19,0,58.94,83.27,0.0
2026-03-20,0,56.46,82.91,0.0
2026-03-21,0,68.46,97.22,0.0
2026-03-22,7,79.62,114.2,5.84
2026-03-23,1,75.12,101.38,1.38
2026-03-24,0,70.25,97.21,0.0
2026-03-25,0,71.15,94.18,0.0
2026-03-26,0,74.72,99.36,0.0
2026-03-27,0,67.31,94.83,0.0
2026-03-28,2,73.96,100.09,0.09
2026-03-29,7,78.25,107.88,4.16
2026-03-30,0,64.62,88.94,0.0
2026-03-31,0,48.97,63.53,0.0
