Date,Hour,Load,Solar,Wind,Net Load,Renewables,Large Hydro,Nuclear,Imports,Thermal,Local Curtailment,System Curtailment,Batteries,Emissions (mTCO2/h),LMP_NP15,LMP_SP15,LMP_ZP26,ANL,,
4/10/2025,16,23586.57143,15071.97599,1143.152919,7371.442516,17398.78621,711.0125115,2276.711139,-196.6888889,3396.72223,2081.756406,0,-1378.666667,727,1.36791,-2.28858,-5.20477,3200.06157,,
4/10/2025,17,25171.08231,14690.72936,1891.259653,8589.093302,17778.76964,1076.103408,2275.947717,111.4148817,3928.842737,1705.970908,0,-1447.416667,1257,7.28384,-0.67238,-1.68763,4040.261545,,
4/10/2025,18,26153.14902,11435.35111,2183.145961,12534.65195,14810.87411,1946.986809,2276.674795,1459.137778,5659.499942,975.413316,5.640833368,477.4166667,2080,23.75418,18.42794,18.43482,7118.613306,,
4/10/2025,19,26958.35717,3783.02409,2608.57986,20566.75322,7597.770939,3325.86253,2276.712292,3691.385556,10066.65419,82.59780996,0,4360.666667,3650,40.9687,40.04998,40.45115,13758.01141,,
4/10/2025,20,27799.02227,103.2743159,2930.475666,24765.27229,4239.157657,3861.081654,2277.013431,5149.093333,12272.6838,7.626846636,0,6488.666667,4762,45.03932,43.96826,44.69149,17421.76953,,
4/10/2025,21,27603.82633,0,3694.005454,23909.82088,4909.883896,3861.612079,2276.617808,5765.636667,10790.05451,17.60319334,0.804999949,5081.416667,5065,42.57675,42.5308,43.70001,16555.71255,,
4/10/2025,22,26749.99221,0,4100.557656,22649.43455,5317.38383,3823.719058,2277.198848,6301.011111,9030.714583,45.18023585,0,3038.583333,5301,40.35937,41.32703,41.64372,15331.69047,,
4/10/2025,23,24981.00594,0,4017.353661,20963.65227,5235.857687,3816.423216,2276.88722,6527.216667,7124.637063,5.660839819,4.185006083,1477.75,5267,38.65078,41.01983,40.9929,13651.83782,,
4/10/2025,24,23462.32693,0,4047.049249,19415.27768,5265.00231,3483.826395,2276.160911,6589.567778,5847.731225,13.99417225,6.200833842,353.4166667,5206,35.34839,38.4,38.09122,12437.33731,,
4/11/2025,1,22569.16295,0,3826.290003,18742.87295,5038.039545,3634.595869,2274.917454,6455.335556,5166.295856,0.360006583,4.350838443,186.3333333,4716,27.85584,28.96419,29.09099,11621.61008,,
4/11/2025,2,21900.40986,0,3818.88926,18081.5206,5027.204751,3669.340546,2274.523139,6758.911111,4170.429549,0.160005833,1.510000712,-291.3333333,4535,27.76445,29.46373,29.38885,10929.34142,,
4/11/2025,3,21626.64333,0,3907.759243,17718.88408,5123.551983,3501.494027,2274.151348,6643.266667,4084.173614,0.524999543,19.05000472,-806.0833333,4435,26.77167,28.45202,28.60456,10727.44597,,
4/11/2025,4,21245.80819,0,3222.944689,18022.8635,4445.428797,3585.717465,2273.953876,6601.657778,4339.058549,8.000833435,35.17584484,-923.0833333,4391,26.81357,28.43401,28.57539,10940.70805,,
4/11/2025,5,20574.07797,0,2618.642768,17955.4352,3841.759441,3689.553951,2274.267055,6290.104444,4478.352902,9.963339667,6.789171691,-71.5,4260,27.52747,28.88595,29.1509,10768.49752,,
4/11/2025,6,21591.84531,0,2071.768872,19520.07644,3296.361489,3604.584372,2274.671236,6432.447778,5983.794984,0,0,839,4660,32.52334,33.89781,34.35356,12416.22821,,
4/11/2025,7,22737.7015,665.4549072,1961.233396,20111.01319,3846.382194,3631.801444,2274.49967,5380.05,7604.952959,15.54960342,0,2601.5,4392,46.41461,47.07936,47.86438,12985.01819,,
4/11/2025,8,24062.11957,7453.692959,1660.189617,14948.23699,10329.89792,2762.122196,2274.313541,4106.041111,4589.738969,939.7686962,0,-429.9166667,3722,32.89035,24.38896,25.85028,8695.785913,,
4/11/2025,9,25189.88554,14990.07258,1369.942866,8829.870095,17563.94918,1615.256839,2274.321555,652.9288889,3083.400763,2707.67231,0,-2473.25,1754,23.38875,-7.21206,-0.65265,3736.357966,,
4/11/2025,10,25751.62042,17241.9482,1116.424272,7393.247952,19561.5945,1014.035246,2274.700791,-194.9522222,3096.245563,3059.091042,0,-3690.75,1085,17.03868,-10.40205,-9.10637,2901.289883,,
4/11/2025,11,26165.21016,19771.1986,817.8511748,5576.160379,21786.17108,731.6504328,2274.254596,-1272.745556,2645.875013,1125.667492,43.75327779,-5537.25,575,8.74042,-7.00149,-9.91977,1373.134051,,
4/11/2025,12,25725.0889,20428.85893,583.2274036,4713.002571,22208.51478,1041.866115,2273.13254,-1743.394444,1944.954079,497.4446741,0,-6272.666667,-16,1.04199,-3.81402,-5.65295,201.575465,,
4/11/2025,13,24240.11253,20129.67455,760.2459726,3350.192001,22078.85907,1036.693845,2272.958195,-2373.442222,1225.038304,919.9319226,0,-4713.25,-579,-0.95614,-2.53986,-3.78927,-1148.39858,,
4/11/2025,14,25315.40574,19970.25128,1526.618714,3818.535749,22686.04002,1059.525689,2272.088057,-1845.826667,1143.589018,947.3260257,0,-5390.166667,-389,-1.40787,-2.43869,-3.83401,-702.248026,,
4/11/2025,15,25004.58557,19849.00105,2197.839124,2957.745391,23245.81987,1046.476046,2268.732795,-3023.866428,1467.402771,977.5746811,0,-4469.416667,-821,-0.84937,-2.45903,-3.64502,-1556.443141,,
4/11/2025,16,25190.47374,19646.45888,2891.60757,2652.407289,23742.35905,1200.266748,2268.688333,-3610.508889,1589.670654,584.6138104,0,-3330.75,-1082,-0.14284,-2.15032,-2.87308,-2020.840391,,
4/11/2025,17,25638.12932,17701.73942,3794.909028,4141.480869,22715.44825,1769.35321,2268.795264,-2683.787778,1568.316508,719.053887,42.57333333,-1957.916667,-664,3.76079,-1.08,-0.68559,-1115.467404,,
4/11/2025,18,26083.32688,13746.38975,3949.005905,8387.931221,18920.20587,2796.992964,2268.910972,-712.1133333,2809.327031,288.1766374,0,212.25,346,16.57598,12.7244,14.65114,2097.217074,,
4/11/2025,19,27094.70852,4485.966221,4101.578759,18507.16354,9825.569756,4221.946922,2268.900374,2892.261111,7886.045486,6.301646171,0.861666705,4941.666667,2264,36.8506,37.71067,38.20755,10778.29147,,
4/11/2025,20,27557.75188,118.2616867,4455.016797,22984.4734,5814.437465,4506.730624,2269.036459,3955.268889,11012.27195,1.748050206,0,8073.083333,2993,40.47129,40.13692,40.71974,14967.54733,,
4/11/2025,21,27297.97919,0,4538.092044,22759.88715,5772.108815,4377.010489,2269.38486,4626.49,10252.98626,30.33850021,0,7443,3329,38.10837,38.6262,39.25452,14879.47503,,
4/11/2025,22,26536.04837,0,4327.447739,22208.60063,5575.537869,4346.494301,2269.598776,5360.297778,8984.098204,21.37800524,0,6150.25,3599,36.24608,37.16,37.5517,14344.41742,,
4/11/2025,23,25368.25888,0,4203.988298,21164.27058,5484.916746,3779.943787,2269.404388,6642.582984,7191.388265,62.27726651,0,3905.416667,4245,33.61424,36.04027,36.76646,13833.99396,,
4/11/2025,24,24041.42072,0,4145.377884,19896.04284,5464.855051,3719.678707,2269.975985,7099.517778,5487.385105,104.695993,0,1917.333333,4499,32.38716,35.51021,35.82257,12586.91098,,
4/12/2025,1,23060.68976,0,4424.747685,18635.94208,5749.736547,3731.027823,2270.946412,7160.205556,4148.766037,136.6764156,0,729.1666667,4530,27.25674,29.30548,29.96376,11308.97898,,
4/12/2025,2,21988.74873,0,4566.761572,17421.98716,5855.985255,3707.503176,2268.145668,7821.978889,2335.108844,67.07088554,0,312.6666667,4383,25.83651,27.29519,27.61429,10157.11463,,
4/12/2025,3,21151.17162,0,4982.857085,16168.31454,6216.743485,3587.570335,2266.866277,7584.798889,1495.198648,98.25156403,0,-413.6666667,4229,22.99306,23.81817,24.11606,9079.991523,,
4/12/2025,4,20551.38399,0,5026.832411,15524.55158,6261.31237,3587.092175,2266.579443,7343.031111,1093.375543,78.78962446,0,-778.4166667,4121,22.15612,22.8491,23.06839,8436.400002,,
4/12/2025,5,20169.06521,0,4746.52869,15422.53652,5991.346827,3660.772231,2265.651497,6856.507778,1394.768021,91.82290316,0,-246.6666667,3934,22.70057,23.22397,23.55177,8251.294655,,
4/12/2025,6,20345.54465,0,4665.695954,15679.84869,5904.467555,3702.685616,2264.452277,6581.868889,1892.068483,172.601712,0,280.4166667,3755,23.13706,23.25342,23.49731,8473.939202,,
4/12/2025,7,20529.95157,453.5813934,4510.726264,15565.64391,6203.182964,3736.845695,2264.715125,5214.563333,3110.62002,147.4335237,0,1652.833333,3231,25.486,25.20926,25.62192,8325.207786,,
4/12/2025,8,21755.89828,7181.662627,4164.760396,10409.47526,12588.0718,2749.646496,2264.959878,2932.76,1220.498794,83.95899225,67.362264,-664.8333333,2212,15.01321,8.42786,6.82689,4153.220106,,
4/12/2025,9,23179.90056,13971.41503,4129.613668,5078.871864,19304.597,1530.986623,2264.728359,-891.4655556,971.0525449,332.6668943,727.9694527,-3018.166667,390,2.17118,-8.12119,-11.32684,79.588578,,
4/12/2025,10,23022.10134,16059.32119,3550.615475,3412.164673,20813.98503,1236.16545,2264.56768,-2758.56,1465.925907,635.232969,239.3989289,-4523,-441,-4.18439,-13.51727,-16.78942,-1292.61682,,
4/12/2025,11,21637.65995,15341.89714,3288.326751,3007.436059,19811.30243,732.766369,2264.309264,-2434.297778,1263.590023,1742.016118,862.7079736,-5054.583333,-565,-8.07299,-12.6309,-14.726,-1170.718113,,
4/12/2025,12,21925.4788,14993.44882,2964.162839,3967.867134,19132.10594,601.1525316,2263.103708,-1076.847778,1005.979903,2381.530871,1767.024563,-6858.333333,123,-10.0293,-12.9935,-15.05,-70.8833796,,
4/12/2025,13,21269.73533,15073.41644,2846.171188,3350.147701,19098.36292,498.7207945,2259.957209,-1579.875556,992.5626735,2013.214231,2351.629235,-6715.416667,-75,-11.6657,-12.50633,-14.25119,-587.3055935,,
4/12/2025,14,20746.6009,15002.07697,2757.000869,2987.523056,18939.07241,537.4108216,2259.428723,-2081.31,1092.020464,2416.097777,2585.477299,-6260.833333,-238,-10.50066,-14.2122,-28,-989.3110546,,
4/12/2025,15,20048.45292,14309.33681,3027.461058,2711.655054,18523.97759,514.9493549,2259.032842,-2616.595556,1367.093076,2524.34061,3324.943025,-4609,-472,-10.53438,-11.33958,-13.09862,-1249.506867,,
4/12/2025,16,19819.09988,13887.97396,3039.624604,2891.501309,18122.32879,593.0883154,2258.709432,-2492.762222,1337.714933,1724.152587,3453.373049,-2633.833333,-565,-9.01626,-10.60728,-12.32369,-1155.026657,,
4/12/2025,17,20424.70456,14015.07267,3171.478501,3238.15338,18387.1544,1061.440122,2263.314556,-2745.34,1458.127892,338.6743182,3314.620297,-1553.333333,-678,-5.56566,-10.3756,-12.35494,-1287.204518,,
4/12/2025,18,22537.81161,12304.52164,3694.019024,6539.270944,17224.17581,1769.219972,2307.210999,-1111.587778,2348.791939,296.2970398,465.5264261,-448.9166667,69,2.7802,-2.90256,-4.86054,1237.204829,,
4/12/2025,19,23808.41031,4708.817413,3522.552388,15577.04051,9460.563083,3510.67816,2309.331639,3706.106667,4821.739389,26.16009684,0,2263.833333,2262,33.41815,33.50827,32.8879,8527.837428,,
4/12/2025,20,24649.13029,117.6401448,3804.476374,20727.01377,5141.960578,3998.009356,2309.372777,4697.071111,8502.739908,0,0,6152.166667,3052,37.34066,34.99181,35.04743,13199.78758,,
4/12/2025,21,25013.33401,0,3759.626934,21253.70708,5009.009723,4045.796808,2308.654723,4956.14,8693.722459,0,0,6165.833333,3292,36.84192,35.1229,35.85896,13649.87276,,
4/12/2025,22,24407.55251,0,3625.417578,20782.13493,4867.480626,4055.423654,2101.441473,5131.755556,8251.455365,0,0,5444.25,3459,36.45759,35.25563,36.12525,13383.20676,,
4/12/2025,23,23394.03958,0,3916.712886,19477.32669,5161.777107,4061.489072,1590.701217,5962.491111,6617.580974,0,0,3937.75,3858,34.38032,33.88072,35.03385,12580.07218,,
4/12/2025,24,22299.49574,0,4074.794748,18224.70099,5329.15344,3910.308545,1327.55769,5885.615556,5846.860545,0,0,2690.666667,4075,33.90037,33.60387,34.85916,11732.47607,,
4/13/2025,1,21609.46746,0,4406.242684,17203.22477,5662.586961,3818.86634,1134.906271,5273.508889,5719.579979,0,0,2110.833333,4025,35.86722,36.30835,37.27678,10993.10789,,
4/13/2025,2,20789.4566,0,4321.989502,16467.4671,5574.196015,3828.899734,1134.446721,5675.051111,4576.857357,0,0,1322.916667,4044,34.24208,34.55033,35.73575,10251.91413,,
4/13/2025,3,19999.44403,0,4522.901595,15476.54243,5776.926175,3817.975899,1134.56829,5900.014444,3369.930646,0,0,151.4166667,4077,29.70407,29.9054,30.81124,9269.973666,,
4/13/2025,4,19410.8329,0,4143.538568,15267.29434,5387.779493,3837.458926,1134.387388,5636.4,3414.785996,0,0,519.3333333,3985,29.14548,29.49692,30.42519,9051.207093,,
4/13/2025,5,19058.57209,0,3663.319367,15395.25273,4908.960267,3817.752104,1134.028943,5390.362222,3807.477428,0,0,649.9166667,3940,28.92892,29.31746,30.2245,9197.830776,,
4/13/2025,6,19399.22266,0,3219.462985,16179.75968,4463.101053,3633.28413,1134.020126,4900.83,5267.981386,0,0,2007.416667,3702,31.64174,35.14854,34.9769,10168.81735,,
4/13/2025,7,19690.54827,560.3534566,2787.176575,16343.01824,4583.904861,3638.318212,1134.643236,4415.801111,5917.869429,0,0,2374,3524,35.60352,35.40106,36.52061,10333.68196,,
4/13/2025,8,19639.78308,7467.579966,2550.385029,9621.818084,11241.8489,3218.309841,1134.882499,2391.716667,1653.012972,11.10984787,15.03781251,301.75,2139,15.175,12.2109,11.6308,4044.74184,,
4/13/2025,9,21470.63807,15243.67316,2373.286401,3853.678514,18800.13273,1592.150443,1134.880666,-727.66,671.1187509,682.7945145,233.2528657,-2246.333333,189,2.36268,-6.06847,-7.98067,-56.525769,,
4/13/2025,10,22368.94755,17465.6598,1957.262679,2946.025066,20602.91508,1021.227526,1136.147056,-1145.833333,754.4976123,1811.09899,41.97853472,-4657.5,10,-4.39847,-11.57917,-12.98812,-391.342112,,
4/13/2025,11,21540.69505,18068.45962,1668.268988,1803.966444,20916.18455,471.1259994,1136.881362,-1880.305556,896.7996856,1756.489826,872.8112361,-5686.25,-395,-10.21777,-10.77858,-11.23569,-983.4968614,,
4/13/2025,12,20561.52202,16840.12628,1769.712197,1951.683547,19787.97043,280.4637534,1137.440387,-1532.806667,888.4551431,1807.236222,2604.113265,-6291.916667,-283,-10.52937,-10.51096,-10.60142,-644.3525504,,
4/13/2025,13,19970.70812,15824.63186,1799.094387,2346.981872,18802.54418,282.7913386,1137.312168,-1015.753333,763.8230882,2381.907329,3654.769872,-6711.75,-63,-10.74243,-10.66322,-10.55867,-251.9395666,,
4/13/2025,14,19185.96012,14917.52051,1785.31789,2483.121714,17879.82943,434.3741611,1136.551514,-1071.051111,806.2607735,1859.169082,4874.526608,-5984.25,-5,-11.21919,-11.2065,-11.06017,-264.7949851,,
4/13/2025,15,18702.08437,14906.18491,1727.07819,2068.821277,17812.62884,373.6838415,1136.347894,-1603.914444,983.3475434,1712.326582,3220.388933,-4456.916667,-216,-10.44151,-10.46929,-10.48926,-620.5762055,,
4/13/2025,16,18726.31184,15218.32688,2098.971931,1409.01303,18531.16256,399.8912879,1136.852499,-2725.648889,1384.064873,1562.319607,1101.647694,-2765.25,-678,-10.23957,-10.42184,-10.74801,-1341.594507,,
4/13/2025,17,19776.25106,14957.02694,2106.273689,2712.95043,18315.4189,1084.702811,1136.708637,-2811.602222,2051.042813,594.5502914,412.9690332,-1412.25,-578,-4.83534,-8.42466,-9.19133,-760.579288,,
4/13/2025,18,21310.02613,12358.10352,1987.992758,6963.929853,15589.27147,2123.702614,1136.566499,-437.3544444,2897.838743,260.6657829,29.85946001,-3.166666667,546,9.03493,0.00248,-1.25579,2460.485547,,
4/13/2025,19,23405.19635,4846.655606,2070.734451,16487.80629,8172.434536,4378.654787,1136.960195,3107.306667,6609.830897,20.14917944,13.69250008,2740.666667,2618,40.53743,39.70174,40.75327,9717.146832,,
4/13/2025,20,25149.35855,389.9156285,2404.694965,22354.74796,4072.201603,5023.209649,1136.395222,3074.478889,11843.06757,0,0,7177.833333,3346,43.90646,42.962,43.92403,14917.55208,,
4/13/2025,21,25428.25344,215.0992871,2396.997352,22816.1568,3885.13595,5184.26418,1134.798,3187.931111,12036.11592,0,0,6809.333333,3641,43.91346,42.88575,44.60457,15224.05531,,
4/13/2025,22,24449.17486,40.7445459,1947.976515,22460.4538,3258.60317,5031.351785,1134.519555,3143.857778,11880.85195,0,0,5908.416667,3878,39.83817,40.21056,41.30551,15024.70035,,
4/13/2025,23,23037.34062,0,2229.549287,20807.79133,3488.096504,4742.667737,1133.962514,4604.742222,9067.886242,0,0,3149.75,4566,39.16732,39.73965,40.79191,13672.61387,,
4/13/2025,24,21687.75195,0,2217.082897,19470.66905,3466.581088,4480.612319,1133.77241,4954.953333,7651.823287,0,0,1210.583333,4893,37.8662,38.86315,39.71037,12606.78613,,
4/14/2025,1,21215.6052,0,2048.977633,19166.62756,3295.366123,3836.614392,1133.325077,4940.682222,8009.620719,0,0,995.5833333,5108,38.4463,39.79616,40.51942,12950.29961,,
4/14/2025,2,20451.09414,0,1810.508406,18640.58573,3025.62002,3807.467586,1133.642834,5036.016667,7448.361213,0,0,586.5833333,5184,36.90324,38.85759,39.28267,12484.3637,,
4/14/2025,3,20070.19048,0,1727.345262,18342.84522,2928.072374,3776.670762,1133.590749,5328.298889,6903.571446,0,0,-120.3333333,5277,36.91745,38.77135,39.28065,12231.8566,,
4/14/2025,4,19794.097,0,1677.807164,18116.28984,2872.145101,3778.234888,1133.218668,5456.751111,6553.750674,0,0,-263.6666667,5282,37.03648,38.4276,39.20072,12010.49834,,
4/14/2025,5,20114.73338,0,1631.310936,18483.42244,2834.169672,3777.167272,1132.693501,5358.358889,7012.340655,0,0,44.41666667,5231,37.16953,38.80106,39.42653,12370.70294,,
4/14/2025,6,20977.79114,0,1658.983184,19318.80796,2859.182127,3532.697164,1133.365111,4869.524444,8583.019492,0,0,1959.583333,4978,44.37131,46.36129,47.04082,13452.54674,,
4/14/2025,7,22518.27887,678.5734528,1633.372574,20206.33284,3505.158803,3571.750336,1133.667729,4035.63,10272.0678,0,0,3256.5,4912,52.10446,52.7463,53.04418,14307.702,,
4/14/2025,8,23542.43371,6236.073164,1512.967821,15793.39272,8931.735888,3129.570345,1133.397999,3256.934444,7090.811727,16.55546445,0,1648.75,4065,44.39483,35.27913,34.08767,10347.72948,,
4/14/2025,9,24745.03798,13052.96022,1332.609682,10359.46808,15566.88778,2022.753888,1133.262444,1256.41,4765.72286,200.8920768,2.087416387,-949.3333333,2582,27.68827,12.1673,9.75895,6022.133868,,
4/14/2025,10,24419.71758,15529.2235,1179.807574,7710.686513,17900.44875,1931.580876,1134.013779,-36.67222222,3490.346372,526.4653402,90.27911291,-2273.666667,1518,22.80083,7.96668,5.18691,3453.674175,,
4/14/2025,11,25064.76378,17867.64928,1200.272023,5996.842478,20283.64509,1252.317869,1134.690069,-810.7088889,3204.773132,483.3406832,0,-4905.333333,1040,14.5914,6.24857,3.84218,2394.110752,,
4/14/2025,12,24251.72364,17035.50281,1380.077669,5836.143158,19631.88406,956.626163,1133.756527,-637.3688889,3166.799037,539.3001905,13.99500102,-5075.333333,968,12.25314,5.06917,2.38749,2529.45689,,
4/14/2025,13,24042.09903,16966.75924,1167.45716,5907.882632,19345.56269,920.3688962,1133.683821,-448.5722222,3091.047829,528.5649551,11.96666463,-5190.416667,1077,12.67556,4.92278,2.33795,2642.483623,,
4/14/2025,14,24703.02675,17551.58841,1025.715836,6125.722501,19791.50851,1215.257113,1134.306236,-647.0422222,3209.00375,492.1320318,0,-5835.75,1023,11.3806,4.01992,1.4599,2561.954891,,
4/14/2025,15,25105.29231,17270.21765,948.7084549,6886.3662,19423.15908,1294.157459,1133.551643,-539.1955556,3793.633258,608.6795058,23.60977088,-5211.916667,1152,14.84154,6.28682,3.91823,3254.424128,,
4/14/2025,16,23644.31842,14885.51363,1217.111439,7541.693359,17302.4109,1477.187288,1132.069487,-948.2244444,4680.8787,517.2370479,0,-2881.916667,1148,17.25,8.01509,5.84422,3732.650745,,
4/14/2025,17,23417.04464,13863.46624,1413.086822,8140.491577,16498.58444,2386.164849,1132.135389,-942.5044444,4342.639702,263.8626305,17.75,-2080.333333,1261,24.53081,13.08543,11.01472,3400.159962,,
4/14/2025,18,24427.30948,10964.35449,2304.860775,11158.09421,14507.65122,3129.744781,1132.7315,641.0777778,5016.097249,327.678661,5.146391428,-1164.916667,2153,37.85074,30.49023,28.84845,5657.181979,,
4/14/2025,19,25313.99079,4086.964614,2280.174933,18946.85125,7633.71954,4334.423876,1132.669903,2115.082222,10098.1092,16.98555479,0.37000028,3109.083333,3444,49.18604,44.48643,43.71599,12213.17747,,
4/14/2025,20,26421.55673,121.9803459,2446.566855,23853.00953,3843.685303,4754.388179,1132.954499,2946.835556,13743.68377,0,0,6592.583333,4402,58.18775,51.96459,51.22078,16690.52875,,
4/14/2025,21,26400.93876,0,2771.845985,23629.09278,4057.94177,4806.120105,1133.435944,3309.94,13093.50944,0,0,5978.25,4769,48.18717,47.89071,48.16714,16403.44094,,
4/14/2025,22,25481.39532,0,2783.719309,22697.67601,4060.440158,4729.549993,1134.39461,3131.233333,12425.7611,61.15783873,0,4948.333333,4862,42.96697,44.40446,44.9887,15557.01056,,
4/14/2025,23,24237.04974,0,2703.426335,21533.6234,3976.502926,4808.616371,1134.500424,3780.935556,10536.48865,107.5504792,0,3218.5,5023,40.41324,42.39741,43.4158,14317.43002,,
4/14/2025,24,23266.06175,0,2613.847824,20652.21393,3885.860584,4371.842722,1134.50161,4541.683333,9332.164576,154.6184749,0,1411.833333,5345,38.13211,40.9309,41.92406,13873.85683,,
4/15/2025,1,22262.21337,0,2476.469946,19785.74343,3747.968212,3880.812969,1134.511445,5230.617778,8268.322993,179.0723415,0,753.3333333,5657,33.32021,37.11905,38.88997,13498.92074,,
4/15/2025,2,21499.84013,0,2547.501895,18952.33823,3819.897905,3747.665098,1135.18389,5644.457778,7152.639452,232.4686965,0,182.5833333,5630,31.42632,36.44006,37.32473,12797.09324,,
4/15/2025,3,20947.88118,0,2527.747957,18420.13323,3799.772933,3705.917428,1134.389277,5803.483333,6504.311543,178.8128642,0,-339.1666667,5369,31.23496,36.52519,37.13368,12307.80154,,
4/15/2025,4,20511.61647,0,2516.755438,17994.86104,3791.867669,3676.154779,1133.752945,5623.551111,6286.28663,159.2990992,0,-164.0833333,5155,31.07841,35.8528,36.89998,11909.84108,,
4/15/2025,5,20631.76669,0,2361.784898,18269.98179,3629.404525,3660.369358,1134.052667,5355.608889,6852.319145,194.3798716,0,225.5,5137,31.63644,36.04844,37.43203,12207.94014,,
4/15/2025,6,21841.94742,0,2214.609477,19627.33794,3476.956802,3965.016,1134.074111,5236.291111,8029.593885,181.1062086,0,1174.25,5132,35.58,41.8143,41.87458,13265.90051,,
4/15/2025,7,23215.90997,889.5202688,2053.627246,20272.76246,4202.42691,3794.987828,1133.898642,4466.506667,9618.082759,184.0766682,0,3007.916667,4869,43.66617,49.29172,49.37726,14084.59659,,
4/15/2025,8,24731.51549,8719.222359,1816.23568,14196.05745,11793.06402,3233.019838,1133.798902,2725.135556,5846.528592,177.3297773,0,250,3746,38.14119,34.20168,33.8033,8571.63273,,
4/15/2025,9,26468.79137,16848.77013,1750.135015,7869.886225,19818.83327,2213.40389,1134.534446,68.19333333,3233.835264,561.1271977,0,-2315.416667,1759,22.35486,10.47348,8.84439,3302.019764,,
4/15/2025,10,27244.28193,19155.23635,1922.176627,6166.868951,22281.38861,1358.600554,1134.813403,-124.3933333,2593.882291,815.8208247,0,-3114.416667,1245,19.03604,4.28236,2.12871,2469.479363,,
4/15/2025,11,26696.35816,20058.15199,2011.463175,4626.742988,23272.68614,962.0131872,1134.487029,-740.5144444,2067.688556,817.3990058,0,-3310.416667,612,13.57961,4.13963,2.57912,1327.171804,,
4/15/2025,12,26017.35187,19859.12665,2042.714692,4115.510531,23100.95872,1337.44713,1134.74189,-1018.697778,1462.894976,965.137899,0,-4141.25,462,10.24681,3.91912,2.38134,444.20413,,
4/15/2025,13,25080.20645,19877.19138,2140.617022,3062.398048,23243.00862,1061.385577,1134.760556,-1963.338889,1604.39829,752.5469838,0.158813913,-3914.083333,6,9.14856,3.60221,1.99453,-358.948303,,
4/15/2025,14,24657.33203,19389.3154,2198.437478,3069.579151,22950.42716,976.1125633,1133.05325,-2218.935556,1816.698988,751.6906546,83.51501905,-3809.25,-115,9.4948,3.98145,2.31493,-402.2609433,,
4/15/2025,15,24581.97878,19157.99399,2277.313023,3146.671765,22768.74183,1279.341869,1132.961464,-2524.896336,1925.860382,694.2805417,0,-4422,-195,9.27304,4.20031,2.82406,-599.066383,,
4/15/2025,16,24040.00997,17509.91078,2662.300783,3867.798414,21510.88516,1307.047409,1133.405222,-2101.155556,2189.838362,605.3116133,0,-3454.333333,3,9.9678,4.31319,3.07418,88.672179,,
4/15/2025,17,24507.59291,15135.63958,3355.050583,6016.902746,19839.77785,1907.53099,1133.294695,-877.8111111,2504.790348,274.6401884,0,-2870.5,781,13.31798,5.55354,4.55554,1626.989375,,
4/15/2025,18,24086.31666,11236.30952,3566.843565,9283.163572,16148.7758,2943.613221,1133.510805,887.9522222,2972.462735,249.7142151,0.211749542,-412.0833333,1661,25.62402,21.69602,21.06832,3860.416834,,
4/15/2025,19,25372.32392,3638.706571,3359.009077,18374.60828,8333.606857,4152.290377,1133.432361,4359.868889,7393.106682,224.6055146,4.313333257,3753.083333,3373,40.43035,41.95713,42.37935,11752.99433,,
4/15/2025,20,26162.78373,107.6170926,3336.505472,22718.66116,4788.820672,4481.47708,1133.78504,4889.231111,10869.46251,230.4475285,0,6697.083333,4166,43.43911,45.21479,45.62396,15758.70094,,
4/15/2025,21,26254.71849,0,3401.599833,22853.11866,4773.531066,4556.530173,1134.167416,5199.823333,10590.68114,231.7700739,0,5689.583333,4590,39.0526,42.82222,43.28797,15790.48984,,
4/15/2025,22,25822.70589,0,3299.606246,22523.09964,4696.407307,4390.769932,1134.196444,5206.64,10394.68693,222.8143788,0,4670.416667,4811,37.42995,41.76287,41.91418,15601.33221,,
4/15/2025,23,24108.85127,0,3135.824786,20973.02649,4549.361694,4373.158232,1135.129307,5004.43024,9046.759379,188.7070529,0,3213.083333,4792,35.48629,39.65265,40.9288,14051.20204,,
4/15/2025,24,22980.4486,0,3173.13733,19807.31127,4582.41545,4358.574672,1134.573787,5312.419637,7592.434456,137.1783886,0,1124.083333,4909,33.96185,38.99,39.73358,12904.88469,,
4/16/2025,1,22052.63376,0,3423.765032,18628.86873,4828.765516,3329.229703,1134.019014,6141.66,6618.955562,177.7393641,0,226.5,5253,29.11819,33.02361,33.79587,12760.61953,,
4/16/2025,2,21356.48333,0,3212.219349,18144.26398,4620.148795,3195.079686,1134.445318,6379.248889,6027.555479,160.9207705,0,17.66666667,5214,29.72505,33.97875,34.9395,12406.80953,,
4/16/2025,3,20744.16523,0,3090.672009,17653.49322,4502.06583,3196.978944,1134.331515,6476.323333,5434.44878,137.818462,0,-199.25,5179,29.39575,33.29328,34.41608,11910.78894,,
4/16/2025,4,20688.48198,0,3202.676353,17485.80563,4495.644737,3263.424645,1134.179737,6647.642222,5147.592064,147.2647121,0,-339.25,5148,29.10207,32.69371,33.64926,11795.23286,,
4/16/2025,5,21172.58338,0,3702.0207,17470.56268,4966.271881,3317.37741,1133.919667,6800.966667,4954.056271,75.66044074,0,-559.1666667,5219,29.55519,33.0754,34.04738,11755.01442,,
4/16/2025,6,21721.9366,0,3613.103055,18108.83355,4883.092679,3116.737665,1134.603862,6831.076667,5756.412961,28.52742287,0,663.9166667,5198,31.10745,34.77089,35.34158,12587.50239,,
